DATE,KEYWORD,COUNT,TITLE,LINK
"Wed, 14 Oct 2020 13:00:00 +0100",Cardi B,"20,000+",Cardi B speaks out after accidentally posting topless photo on ...,https://www.wionews.com/entertainment/cardi-b-speaks-out-after-accidentally-posting-topless-photo-on-instagram-335352
"Wed, 14 Oct 2020 19:00:00 +0100",England vs Denmark,"10,000+","England vs. Denmark - Football Match Report - October 14, 2020 ...",https://www.espn.com/soccer/report?gameId=570698
"Wed, 14 Oct 2020 20:00:00 +0100",Croatia vs France,"10,000+","Croatia vs. France - Football Match Report - October 14, 2020 - ESPN",https://www.espn.com/soccer/report?gameId=570699
"Wed, 14 Oct 2020 18:00:00 +0100",Ahmed Musa,"5,000+",NFF celebrates Ahmed Musa at 27 - Latest Sports News In Nigeria,https://www.brila.net/nff-celebrates-ahmed-musa-at-27/
"Wed, 14 Oct 2020 22:00:00 +0100",Iceland vs Belgium,"5,000+","Iceland vs. Belgium - Football Match Report - October 14, 2020 - ESPN",https://www.espn.com/soccer/report?gameId=570697
"Wed, 14 Oct 2020 01:00:00 +0100",Argentina,"5,000+","Neymar&#39;s Brazil, Messi&#39;s Argentina lead World Cup qualifying",https://www.dawn.com/news/1585066/neymars-brazil-messis-argentina-lead-world-cup-qualifying
"Tue, 13 Oct 2020 19:00:00 +0100",iPhone 12,"100,000+","Apple iPhone 12, iPhone 12 Pro appear on AnTuTu, fail to impress",https://www.gsmarena.com/apple_iphone_12_iphone_12_pro_appear_on_antutu_fail_to_impress-news-45798.php
"Tue, 13 Oct 2020 12:00:00 +0100",SWAT,"50,000+",See five important facts about new SWAT police team - BBC News ...,https://www.bbc.com/pidgin/tori-54543803
"Tue, 13 Oct 2020 21:00:00 +0100",Ronaldo,"20,000+","Cristiano Ronaldo tests positive for coronavirus, leaves Portugal ...",https://www.espn.com/soccer/portugal-por/story/4207168/cristiano-ronaldo-tests-positive-for-coronavirusleaves-portugal-squad
"Tue, 13 Oct 2020 15:00:00 +0100",Flutterwave,"10,000+",Update-#EndSARS: Flutterwave Chairman says he ordered closure ...,https://nairametrics.com/2020/10/13/endsars-flutterwave-chairman-says-he-ordered-closure-of-firms-payment-platform/
"Tue, 13 Oct 2020 17:00:00 +0100",JP Clark,"10,000+","OBITUARY: JP Clark, literacy icon who resisted the urge to be ...",https://www.thecable.ng/obituary-jp-clark-literacy-icon-who-resisted-the-urge-to-be-distracted-from-his-calling
"Fri, 16 Oct 2020 00:00:00 +0100",Reekado Banks,"5,000+",Wizkid blast Reekado Banks insult for &#39;Omo Olomo&#39; drop inside ...,https://www.bbc.com/pidgin/tori-54566869
"Fri, 16 Oct 2020 09:00:00 +0100",Chelsea vs Southampton,"5,000+","Chelsea vs Southampton preview, team news, kick-off",https://www.skysports.com/football/chelsea-vs-soton/preview/428877
"Fri, 16 Oct 2020 17:00:00 +0100",Fantasy Premier League,"2,000+","Fantasy Premier League tips | Gameweek 5 transfers, Kevin De ...",https://www.radiotimes.com/news/sport/2020-10-16/fantasy-premier-league-tips-transfers-injury-news/
"Thu, 15 Oct 2020 16:00:00 +0100",ASUU,"100,000+",Strike: FG to release N30bn earned allowances to ASUU,https://www.premiumtimesng.com/news/top-news/421183-strike-fg-to-release-n30bn-earned-allowances-to-asuu.html
"Thu, 15 Oct 2020 23:00:00 +0100",Events,"50,000+",Live Trump vs. Biden 2020 Election Updates and Analysis: Town ...,https://www.nytimes.com/live/2020/10/16/us/trump-biden-town-halls
"Thu, 15 Oct 2020 15:00:00 +0100",Paystack,"50,000+",Stripe acquires Nigeria&#39;s Paystack for $200M+ to expand into the ...,https://techcrunch.com/2020/10/15/stripe-acquires-nigerias-paystack-for-200m-to-expand-into-the-african-continent/
"Thu, 15 Oct 2020 04:00:00 +0100",Twitter,"20,000+","#EndSARS: Hacker group, Anonymous hacks National ...",https://nairametrics.com/2020/10/16/endsars-hacker-group-anonymous-hacks-national-broadcasting-commissions-twitter-account/
"Thu, 15 Oct 2020 20:00:00 +0100",Düren vs Bayern,"20,000+",Choupo-Moting named man of the match on Bayern Munich debut ...,https://www.goal.com/en/news/choupo-moting-named-man-of-the-match-on-bayern-munich-debut/1k6592azk6h9a1ag02qbck0brz
"Thu, 15 Oct 2020 21:00:00 +0100",Premier League standings,"10,000+",Manchester City vs Arsenal: 5 key battles | Premier League 2020-21,https://www.sportskeeda.com/football/manchester-city-vs-arsenal-5-key-battles-premier-league-2020-21
"Thu, 15 Oct 2020 12:00:00 +0100",Anonymous,"5,000+","#EndSARS: Popular hacking group, Anonymous allegedly hacks ...",https://nairametrics.com/2020/10/15/endsars-popular-hacking-group-anonymous-allegedly-hacks-nigerian-govt-websites/
"Thu, 15 Oct 2020 18:00:00 +0100",James Nwafor,"5,000+","#EndSARS: Obiano sacks security aide, James Nwafor",https://www.premiumtimesng.com/regional/ssouth-east/421058-endsars-obiano-sacks-security-aide-james-nwafor.html
"Thu, 15 Oct 2020 17:00:00 +0100",MC Oluomo,"5,000+","VIDEO: #EndSARS: Lagos protesters reject food, drinks sent by ...",https://www.premiumtimesng.com/news/headlines/421198-video-endsars-lagos-protesters-reject-food-drinks-sent-by-nurtw-chief-mc-oluomo.html
"Thu, 15 Oct 2020 20:00:00 +0100",Infinix Note 8,"5,000+",Infinix Note 8 and Note 8i go official,https://www.gsmarena.com/infinix_note_8_and_note_8i_get_official-news-45819.php
"Thu, 15 Oct 2020 10:00:00 +0100",Adamu Garba,"5,000+",Nigeria: #EndSARS - Adamu Garba Threatens to Sue Twitter CEO If...,https://allafrica.com/stories/202010150884.html
"Thu, 15 Oct 2020 22:00:00 +0100",Malcolm X,"5,000+","Review: &#39;The Dead Are Arising,&#39; by Les Payne and Tamara Payne",https://www.theatlantic.com/magazine/archive/2020/11/the-making-of-malcolm-x/616481/
"Wed, 14 Oct 2020 13:00:00 +0100",Cardi B,"20,000+",Cardi B says she has decided not to divorce Offset,https://www.nme.com/news/music/cardi-b-says-she-has-decided-not-to-divorce-offset-2786261
"Wed, 14 Oct 2020 03:00:00 +0100",Nigeria Youth Investment Fund,"20,000+",ALERT: You can now register for FG&#39;s N75bn youth investment fund ...,https://www.thecable.ng/alert-you-can-now-register-for-fgs-n75bn-youth-investment-fund
"Wed, 14 Oct 2020 19:00:00 +0100",England vs Denmark,"20,000+",Neville identifies &#39;predictable&#39; England&#39;s biggest flaw after UEFA ...,https://www.goal.com/en/news/neville-southgate-predictable-tactics-selection-policy/1bo8ychcw67kozxlffatbndy7
