DATE,KEYWORD,COUNT,TITLE,LINK
"Tue, 13 Oct 2020 14:00:00 -0700",Buffalo Bills,"1,000,000+",Tannehill scores 4 TDs as depleted Titans beat Bills 42-16,https://apnews.com/article/nfl-tennessee-titans-football-tennessee-malcolm-butler-14f3a828833bec91f5592e4e86115811
"Tue, 13 Oct 2020 14:00:00 -0700",Conchata Ferrell Berta,"1,000,000+",&#39;Two And A Half Men&#39; Star Conchata Ferrell Dies at 77,https://www.npr.org/2020/10/14/923615287/two-and-a-half-men-star-conchata-ferrell-dies-at-77
"Tue, 13 Oct 2020 19:00:00 -0700",Cardi B,"500,000+",Cardi B Responds After Accidentally Going Topless On Instagram,https://www.cinemablend.com/television/2556783/cardi-b-responds-after-accidentally-going-topless-on-instagram
"Tue, 13 Oct 2020 15:00:00 -0700",Le'Veon Bell,"500,000+","RB Index, Week 6: Six landing spots for Le&#39;Veon Bell",https://www.nfl.com/news/rb-index-week-6-six-landing-spots-for-le-veon-bell
"Tue, 13 Oct 2020 05:00:00 -0700",Best Prime Day deals 2020,"500,000+","The best Amazon Prime Day 2020 deals: headphones, games, and ...",https://www.theverge.com/21514968/amazon-prime-day-best-deals-games-headphones-gadgets-tech
"Tue, 13 Oct 2020 03:00:00 -0700",Sheldon Whitehouse,"500,000+",Watch Sen. Sheldon Whitehouse school Amy Coney Barrett on dark ...,https://www.motherjones.com/politics/2020/10/watch-sen-sheldon-whitehouse-school-amy-coney-barrett-on-dark-money/
"Tue, 13 Oct 2020 11:00:00 -0700",Billie Eilish,"200,000+",Billie Eilish hits back at body shamers after wearing tank top and ...,https://pagesix.com/2020/10/14/billie-eilish-hits-back-at-body-shamers-after-wearing-tank-top-and-shorts/
"Tue, 13 Oct 2020 09:00:00 -0700",Cristiano Ronaldo,"200,000+","Covid-19, Cristiano Ronaldo, and the Risks of International Soccer",https://www.wsj.com/articles/covid-19-cristiano-ronaldo-and-the-risks-of-international-soccer-11602669601
"Tue, 13 Oct 2020 11:00:00 -0700",Crocs,"100,000+",Justin Bieber launches Crocs line and quickly sells out,https://www.news5cleveland.com/entertainment/justin-bieber-launches-crocs-line-and-quickly-sells-out
"Tue, 13 Oct 2020 09:00:00 -0700",Mitch McConnell,"100,000+",Mitch McConnell&#39;s disturbing chuckle (opinion) - CNN,https://www.cnn.com/2020/10/13/opinions/mitch-mcconnell-disturbing-chuckle-filipovic/index.html
"Tue, 13 Oct 2020 09:00:00 -0700",Justin Bieber Crocs,"50,000+",Justin Bieber&#39;s Crocs Collection Drops Today,https://www.forbes.com/sites/roberthart/2020/10/13/justin-biebers-croc-collection-drops-today/
"Thu, 15 Oct 2020 07:00:00 -0700",Demi Lovato,"50,000+",Demi Lovato has made the most damning protest song of the Trump ...,https://www.theguardian.com/music/2020/oct/15/demi-lovato-has-made-the-most-damning-protest-song-of-the-trump-era-commander-in-chief
"Thu, 15 Oct 2020 07:00:00 -0700",FSLY stock,"20,000+",Fastly News: Why FSLY Stock Is Falling 28% Today,https://investorplace.com/2020/10/fastly-news-drops-fsly-stock/
"Thu, 15 Oct 2020 06:00:00 -0700",Nick Saban COVID,"20,000+",Nick Saban will kick COVID to the curb,https://www.al.com/news/2020/10/nick-saban-will-kick-covid-to-the-curb.html
"Thu, 15 Oct 2020 08:00:00 -0700",Spider-Man 3,"20,000+",Spider-Man 3 set to bring back Tobey Macguire and Andrew ...,https://www.pinknews.co.uk/2020/10/15/spider-man-3-tom-holland-tobey-macguire-andrew-garfield-pansexual-bisexual/
"Thu, 15 Oct 2020 08:00:00 -0700",Conor McGregor,"20,000+",Conor McGregor says he&#39;s accepted a UFC fight against Dustin ...,https://edition.cnn.com/2020/10/15/sport/conor-mcgregor-dustin-poirier-texas-ufc-spt-intl/index.html
"Thu, 15 Oct 2020 09:00:00 -0700",Falcons,"20,000+",Atlanta Falcons shut down facility after positive coronavirus test,https://www.espn.com/nfl/story/_/id/30119829/sources-atlanta-falcons-shut-facility-4-positive-coronavirus-tests
"Wed, 14 Oct 2020 10:00:00 -0700",Hunter Biden,"1,000,000+","The problems with Facebook, Twitter, and the New York Post&#39;s ...",https://www.theverge.com/2020/10/15/21516729/facebook-twitter-new-york-post-hunter-biden-emails-laptop-story-social-media-moderation-problems
"Wed, 14 Oct 2020 15:00:00 -0700",Barron Trump,"500,000+","Barron Trump Tested Positive for Coronavirus, Melania Trump Says",https://www.nytimes.com/2020/10/14/us/politics/barron-trump-coronavirus.html
"Wed, 14 Oct 2020 14:00:00 -0700",Dexter,"200,000+",Dexter Plots Return to Showtime Years After Its Derided Series Finale,https://www.vanityfair.com/hollywood/2020/10/dexter-revival-showtime-limited-series
"Wed, 14 Oct 2020 19:00:00 -0700",Shay Shariatzadeh,"200,000+",John Cena marries Shay Shariatzadeh in Tampa,https://www.fox13news.com/news/john-cena-marries-shay-shariatzadeh-in-tampa
"Wed, 14 Oct 2020 14:00:00 -0700",Ice Cube,"200,000+",Ice Cube once rapped about arresting Trump. Now he&#39;s advising the ...,https://www.washingtonpost.com/nation/2020/10/15/ice-cube-cwba-trump-biden/
"Wed, 14 Oct 2020 09:00:00 -0700",Melvin Gordon,"200,000+",Montee Ball reacts to Melvin Gordon&#39;s DUI,https://broncoswire.usatoday.com/2020/10/15/denver-broncos-montee-ball-reacts-to-melvin-gordon-dui/
"Wed, 14 Oct 2020 10:00:00 -0700",Nio stock,"200,000+",Nio Stock Popped 26% — 3 Reasons It&#39;s Not Too Late To Buy,https://www.forbes.com/sites/petercohan/2020/10/15/nio-stock-popped-26---3-reasons-its-not-too-late-to-buy/
"Wed, 14 Oct 2020 18:00:00 -0700",Biden town hall,"100,000+",Biden and Trump town halls: 5 things to look for tonight - CNNPolitics,https://www.cnn.com/2020/10/15/politics/biden-trump-town-halls-tonight/index.html
"Wed, 14 Oct 2020 14:00:00 -0700",Jessica Simpson,"100,000+",Jessica Simpson&#39;s Date Night Look Is “No Pants Required”,https://www.vanityfair.com/style/2020/10/jessica-simpson-date-night-no-pants-outfit
"Wed, 14 Oct 2020 14:00:00 -0700",Hillbilly Elegy' movie,"100,000+","Trailer drops for &#39;Hillbilly Elegy,&#39; movie filmed in Middletown, Ohio",https://www.cincinnati.com/story/entertainment/2020/10/14/hillbilly-elegy-trailer-movie-netflix-middletown-ohio-jd-vance/3652559001/
"Wed, 14 Oct 2020 19:00:00 -0700",Mark Sanchez,"100,000+",Baby Alien on FOX&#39;s &#39;The Masked Singer&#39; is Mark Sanchez: Ex-Jets ...,https://www.nj.com/jets/2020/10/baby-alien-on-foxs-the-masked-singer-is-mark-sanchez-ex-jets-qb-impresses-with-his-pipes-and-puppeteering-videos.html
"Wed, 14 Oct 2020 12:00:00 -0700",Cameron Peak Fire,"100,000+",What we know Thursday: Cameron Peak Fire crews face &#39;critical ...,https://www.coloradoan.com/story/news/2020/10/15/cameron-peak-fire-update-thursday-what-we-know-wildfire/3661733001/
"Wed, 14 Oct 2020 19:00:00 -0700",Coastal Carolina football,"50,000+",Chanticleers Make History with 30-27 win Over No. 21 Louisiana,https://goccusports.com/news/2020/10/15/football-chanticleers-make-history-with-30-27-win-over-no-21-louisiana.aspx
"Fri, 16 Oct 2020 02:00:00 -0700",Robert Brockman,"50,000+","A Texas billionaire evaded $2 billion in taxes, feds say. Now he&#39;s ...",https://www.washingtonpost.com/nation/2020/10/16/billionaire-robert-brockman-tax-evasion/
"Fri, 16 Oct 2020 10:00:00 -0700",Alaina Pinto,"20,000+",Boston news anchor fired for cameo in Adam Sandler&#39;s &#39;Hubie ...,https://nypost.com/2020/10/16/news-anchor-fired-for-cameo-in-adam-sandlers-hubie-halloween/
"Fri, 16 Oct 2020 04:00:00 -0700",Peyton Manning,"20,000+",Arch Manning is a 15-year-old superstar. Meet the nephew of Peyton,https://www.sbnation.com/nfl/2020/10/16/21518862/arch-manning-age-peyton-eli-highlights-ranking-college-offers
"Fri, 16 Oct 2020 07:00:00 -0700",Odell Beckham Jr,"20,000+",Odell Beckham Jr. still not at Cleveland Browns&#39; facility after ...,https://www.espn.com/nfl/story/_/id/30126048/odell-beckham-jr-not-cleveland-browns-facility-negative-covid-test
"Fri, 16 Oct 2020 10:00:00 -0700",Cameron Diaz,"20,000+",Cameron Diaz Just Had the Perfect Reaction to Having Nicole ...,https://www.eonline.com/news/1199017/cameron-diaz-just-had-the-perfect-reaction-to-having-nicole-richie-as-a-sister-in-law
"Thu, 15 Oct 2020 03:00:00 -0700",Thursday Night Football,"1,000,000+",2020 NFL schedule update: Why there is no &#39;Thursday Night ...,https://www.cbssports.com/nfl/news/2020-nfl-schedule-update-why-there-is-no-thursday-night-football-for-week-6/
