DATE,KEYWORD,COUNT,TITLE,LINK
"Wed, 21 Oct 2020 07:00:00 +1100",DC vs KXIP,"5,000+","Indian Premier League 2020, KXIP vs DC | Kings&#39; resurgence ...",https://www.thehindu.com/sport/cricket/indian-premier-league-2020-kings-xi-punjab-vs-delhi-capitals-in-dubai/article32902248.ece
"Wed, 21 Oct 2020 18:00:00 +1100",Lindsay Fox,"5,000+",Lindsay Fox has no truck with Premier&#39;s corporate critics,https://www.theage.com.au/national/victoria/lindsay-fox-has-no-truck-with-premier-s-corporate-critics-20201021-p5677z.html
"Wed, 21 Oct 2020 15:00:00 +1100",Petr Cech,"5,000+",Retired legend&#39;s shock return as $630k-a-week star&#39;s exile drags on ...,https://www.foxsports.com.au/football/premier-league/epl-2020-premier-league-news-squads-petr-cech-chelsea-mesut-ozil-arsenal-europa-league/news-story/3177455488ab65587eb0fc8c2b354cac
"Wed, 21 Oct 2020 08:00:00 +1100",UCL,"5,000+","CHAMPIONS LEAGUE RECORD: Pulisic, Adams, Dest, Reyna and ...",https://www.ussoccer.com/stories/2020/10/champions-league-record-pulisic-adams-dest-reyna-and-horvath-set-american-ucl-milestone
"Wed, 21 Oct 2020 16:00:00 +1100",Honest Thief,"5,000+",Honest Thief is Liam Neeson bid to rescue cinema after James Bond ...,https://metro.co.uk/2020/10/21/liam-neeson-attempting-to-rescue-cinema-with-new-film-honest-thief-after-james-bond-blow-13458649/
"Wed, 21 Oct 2020 16:00:00 +1100",Tiffany Trump,"5,000+",Tiffany Trump&#39;s Pride Speech Is a 10-Minute-Long Train Wreck,https://www.vanityfair.com/style/2020/10/tiffany-trumps-pride-speech-is-a-ten-minute-long-trainwreck
"Wed, 21 Oct 2020 16:00:00 +1100",Geelong Cup,"2,000+",Steel Prince claims Geelong Cup in hopes of second Melbourne ...,https://www.theage.com.au/sport/racing/steel-prince-claims-geelong-cup-in-hopes-of-second-melbourne-cup-tilt-20201021-p567a8.html
"Thu, 22 Oct 2020 09:00:00 +1100",BoM,"100,000+",BoM radar shows &#39;multi-state thunderstorm outbreak&#39; will bring rain ...,https://7news.com.au/weather/warnings-as-multi-state-thunderstorm-outbreak-set-to-hit-eastern-states-c-1430515
"Thu, 22 Oct 2020 08:00:00 +1100",Borat 2,"100,000+","In a sign of changed times, the new Borat is far less funny than its ...",https://www.smh.com.au/culture/movies/in-a-sign-of-changed-times-the-new-borat-is-far-less-funny-than-its-predecessor-20201022-p567i6.html
"Thu, 22 Oct 2020 07:00:00 +1100",Ajax vs Liverpool,"20,000+","UEFA Champions League: Ajax vs. Liverpool live stream, TV ...",https://ftw.usatoday.com/2020/10/uefa-champions-league-ajax-vs-liverpool-live-stream-tv-channel-lineups-odds-start-time
"Thu, 22 Oct 2020 16:00:00 +1100",Christine Holgate,"20,000+",The dogs nipping at postie Christine Holgate&#39;s heels,https://www.afr.com/work-and-careers/leaders/the-dogs-nipping-at-postie-christine-holgate-s-heels-20201022-p567pa
"Thu, 22 Oct 2020 08:00:00 +1100",Maria Bakalova,"20,000+",Who is &#39;Borat 2&#39; star Maria Bakalova?; &#39;Smokey and the Bandit&#39; TV ...,https://www.syracuse.com/celebrity-news/2020/10/who-is-borat-2-star-maria-bakalova-smokey-and-the-bandit-tv-series-more-buzz.html
"Thu, 22 Oct 2020 06:00:00 +1100",Real Madrid,"20,000+",&#39;We were not worthy&#39;: Real Madrid stunned by COVID-depleted ...,https://www.smh.com.au/sport/soccer/we-were-not-worthy-real-madrid-stunned-by-covid-depleted-ukrainians-20201022-p567el.html
"Thu, 22 Oct 2020 13:00:00 +1100",Presidential debate,"10,000+",A Full Guide to the Debate Tonight,https://www.nytimes.com/2020/10/22/us/politics/the-debate.html
"Thu, 22 Oct 2020 10:00:00 +1100",Quibi,"10,000+",Streaming service Quibi is shutting down six months after launch ...,https://www.abc.net.au/news/2020-10-22/streaming-short-video-app-quibi-shuts-down-after-six-months/12801258
"Thu, 22 Oct 2020 11:00:00 +1100",James Randi,"10,000+",James Randi: Magician and sceptic dies aged 92,https://www.bbc.com/news/world-us-canada-54642107
"Thu, 22 Oct 2020 09:00:00 +1100",Man City vs Porto,"10,000+",Manchester City 3-1 Porto: Champions League – as it happened,https://www.theguardian.com/football/live/2020/oct/21/manchester-city-v-porto-champions-league-live
"Thu, 22 Oct 2020 21:00:00 +1100",Kim Kardashian,"10,000+","Kim Kardashian already &#39;fulfilled&#39; with business, family life at 40 ...",https://micky.com.au/kim-kardashian-already-fulfilled-with-business-family-life-at-40/
"Thu, 22 Oct 2020 10:00:00 +1100",Pope Francis,"10,000+",Pope Francis backing same sex unions isn&#39;t a surprise. But it&#39;s still a ...,https://www.theguardian.com/commentisfree/2020/oct/22/pope-francis-same-sex-unions-surprise-gay-people
"Thu, 22 Oct 2020 15:00:00 +1100",Jye Caldwell,"10,000+",Jye Caldwell requests move to Essendon,https://www.theage.com.au/sport/afl/jye-caldwell-requests-move-to-essendon-20201022-p567lv.html
"Thu, 22 Oct 2020 09:00:00 +1100",Buy From The Bush,"5,000+",PayPal backs new online marketplace Buy from the Bush,https://www.afr.com/companies/retail/paypal-backs-new-online-marketplace-buy-from-the-bush-20201021-p5671o
"Thu, 22 Oct 2020 04:00:00 +1100",KKR vs RCB,"5,000+","Mohammed Siraj two maidens, RCB four maidens - a new IPL record",https://www.espncricinfo.com/story/_/id/30161749/kkr-vs-rcb-ipl-2020-mohammed-siraj-two-maidens-rcb-four-maidens-new-ipl-record
"Thu, 22 Oct 2020 22:00:00 +1100",Justis Huni,"5,000+",Rising Aussie star lives up to huge billing,https://www.dailytelegraph.com.au/sport/boxing-mma/australias-most-lauded-amateur-boxer-justis-huni-makes-debut-on-same-card-as-future-opponent-jai-opetaia/news-story/c98c46628fc8ee768f1c19dfe703b911
"Thu, 22 Oct 2020 11:00:00 +1100",Bayern vs atlético Madrid,"5,000+",Bayern Munich 4-0 Atlético Madrid: Player Ratings,https://www.intothecalderon.com/2020/10/22/21527845/bayern-munich-atletico-madrid-uefa-champions-league-player-ratings
"Thu, 22 Oct 2020 17:00:00 +1100",Rhyce Shaw,"5,000+",Rhyce Shaw parts ways with Kangaroos effective immediately,https://www.afl.com.au/news/520705/rhyce-shaw-parts-ways-with-kangaroos-effective-immediately
"Thu, 22 Oct 2020 09:00:00 +1100",Raya and the Last Dragon,"5,000+",&#39;Raya and the Last Dragon&#39; Teaser Trailer Unveils Disney&#39;s ...,https://screenrealm.com/raya-and-the-last-dragon-movie-trailer-disney/
"Thu, 22 Oct 2020 12:00:00 +1100",MyDeal,"5,000+",MyDeal soars more than 80pc on ASX debut,https://www.afr.com/technology/mydeal-soars-more-than-80pc-on-asx-debut-20201022-p567kb
"Sat, 24 Oct 2020 01:00:00 +1100",Scarlett Johansson,"5,000+",Marvel&#39;s Scarlett Johansson signs up for new TV take on the Bride of ...,https://www.digitalspy.com/tv/ustv/a34459740/scarlett-johansson-bride-of-frankenstein/
"Sat, 24 Oct 2020 02:00:00 +1100",CSK Vs MI,"2,000+","CSK vs MI, IPL 2020 Highlights: Mumbai Indians beat Chennai ...",https://www.hindustantimes.com/cricket/ipl-2020-live-score-csk-vs-mi-chennai-super-kings-vs-mumbai-indians-indian-premier-league-today-match-live-updates-uae/story-BaCfQNWpmE2Hn8bvH6NPsL.html
"Sat, 24 Oct 2020 01:00:00 +1100",Adele,"2,000+",Adele and H.E.R Sort Out Who&#39;s the Musical Guest in SNL Promo ...,https://www.vulture.com/2020/10/adele-h-e-r-kate-mckinnon-star-in-snl-promo-watch.html
